Neighbourhood,Neighbourhood Number,Question Type,Gender,Age Range,Year,Value,Ward
Brookside,5090,Age & Gender,Total,50 to 54 years,2021,140,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,55 to 59 years,2021,110,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,60 to 64 years,2021,125,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,65 to 69 years,2021,115,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,65 years and over,2021,380,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,70 to 74 years,2021,95,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,75 to 79 years,2021,60,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,80 to 84 years,2021,55,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,85 to 89 years,2021,50,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,85 years and over,2021,60,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,90 to 94 years,2021,5,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,95 to 99 years,2021,5,pihêsiwin Ward
Brookside,5090,Age & Gender,Total,100 years and over,2021,0,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,0 to 4 years,2021,120,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,0 to 14 years,2021,540,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,5 to 9 years,2021,200,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,10 to 14 years,2021,215,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,15 to 19 years,2021,190,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,15 to 64 years,2021,2080,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,20 to 24 years,2021,180,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,25 to 29 years,2021,160,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,30 to 34 years,2021,145,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,35 to 39 years,2021,170,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,40 to 44 years,2021,215,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,45 to 49 years,2021,185,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,50 to 54 years,2021,210,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,55 to 59 years,2021,270,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,60 to 64 years,2021,350,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,65 to 69 years,2021,350,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,65 years and over,2021,880,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,70 to 74 years,2021,270,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,75 to 79 years,2021,125,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,80 to 84 years,2021,65,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,85 to 89 years,2021,40,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,85 years and over,2021,70,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,90 to 94 years,2021,20,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,95 to 99 years,2021,5,pihêsiwin Ward
Bulyea Heights,5100,Age & Gender,Total,100 years and over,2021,0,pihêsiwin Ward
Caernarvon,3060,Age & Gender,Total,0 to 4 years,2021,300,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,0 to 14 years,2021,960,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,5 to 9 years,2021,340,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,10 to 14 years,2021,325,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,15 to 19 years,2021,265,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,15 to 64 years,2021,2710,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,20 to 24 years,2021,250,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,25 to 29 years,2021,305,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,30 to 34 years,2021,310,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,35 to 39 years,2021,305,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,40 to 44 years,2021,290,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,45 to 49 years,2021,280,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,50 to 54 years,2021,195,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,55 to 59 years,2021,240,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,60 to 64 years,2021,270,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,65 to 69 years,2021,225,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,65 years and over,2021,695,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,70 to 74 years,2021,225,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,75 to 79 years,2021,120,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,80 to 84 years,2021,90,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,85 to 89 years,2021,25,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,85 years and over,2021,45,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,90 to 94 years,2021,10,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,95 to 99 years,2021,5,Anirniq Ward
Caernarvon,3060,Age & Gender,Total,100 years and over,2021,0,Anirniq Ward
Calder,3070,Age & Gender,Total,0 to 4 years,2021,240,Anirniq Ward
Calder,3070,Age & Gender,Total,0 to 14 years,2021,710,Anirniq Ward
Calder,3070,Age & Gender,Total,5 to 9 years,2021,240,Anirniq Ward
Calder,3070,Age & Gender,Total,10 to 14 years,2021,230,Anirniq Ward
Calder,3070,Age & Gender,Total,15 to 19 years,2021,240,Anirniq Ward
Calder,3070,Age & Gender,Total,15 to 64 years,2021,2915,Anirniq Ward
Calder,3070,Age & Gender,Total,20 to 24 years,2021,275,Anirniq Ward
Calder,3070,Age & Gender,Total,25 to 29 years,2021,295,Anirniq Ward
Calder,3070,Age & Gender,Total,30 to 34 years,2021,305,Anirniq Ward
Calder,3070,Age & Gender,Total,35 to 39 years,2021,340,Anirniq Ward
Calder,3070,Age & Gender,Total,40 to 44 years,2021,275,Anirniq Ward
Calder,3070,Age & Gender,Total,45 to 49 years,2021,265,Anirniq Ward
Calder,3070,Age & Gender,Total,50 to 54 years,2021,260,Anirniq Ward
Calder,3070,Age & Gender,Total,55 to 59 years,2021,350,Anirniq Ward
Calder,3070,Age & Gender,Total,60 to 64 years,2021,315,Anirniq Ward
Calder,3070,Age & Gender,Total,65 to 69 years,2021,250,Anirniq Ward
Calder,3070,Age & Gender,Total,65 years and over,2021,595,Anirniq Ward
Calder,3070,Age & Gender,Total,70 to 74 years,2021,125,Anirniq Ward
Calder,3070,Age & Gender,Total,75 to 79 years,2021,100,Anirniq Ward
Calder,3070,Age & Gender,Total,80 to 84 years,2021,55,Anirniq Ward
Calder,3070,Age & Gender,Total,85 to 89 years,2021,40,Anirniq Ward
Calder,3070,Age & Gender,Total,85 years and over,2021,60,Anirniq Ward
Calder,3070,Age & Gender,Total,90 to 94 years,2021,10,Anirniq Ward
Calder,3070,Age & Gender,Total,95 to 99 years,2021,10,Anirniq Ward
Calder,3070,Age & Gender,Total,100 years and over,2021,0,Anirniq Ward
Callaghan,5457,Age & Gender,Total,0 to 4 years,2021,265,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,0 to 14 years,2021,835,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,5 to 9 years,2021,280,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,10 to 14 years,2021,290,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,15 to 19 years,2021,245,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,15 to 64 years,2021,2945,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,20 to 24 years,2021,315,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,25 to 29 years,2021,370,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,30 to 34 years,2021,410,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,35 to 39 years,2021,340,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,40 to 44 years,2021,370,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,45 to 49 years,2021,280,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,50 to 54 years,2021,245,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,55 to 59 years,2021,200,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,60 to 64 years,2021,170,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,65 to 69 years,2021,110,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,65 years and over,2021,280,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,70 to 74 years,2021,90,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,75 to 79 years,2021,50,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,80 to 84 years,2021,20,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,85 to 89 years,2021,5,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,85 years and over,2021,10,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,90 to 94 years,2021,0,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,95 to 99 years,2021,0,Ipiihkoohkanipiaohtsi Ward
Callaghan,5457,Age & Gender,Total,100 years and over,2021,0,Ipiihkoohkanipiaohtsi Ward
Callingwood North,4070,Age & Gender,Total,0 to 4 years,2021,160,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,0 to 14 years,2021,455,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,5 to 9 years,2021,160,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,10 to 14 years,2021,130,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,15 to 19 years,2021,125,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,15 to 64 years,2021,1720,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,20 to 24 years,2021,170,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,25 to 29 years,2021,195,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,30 to 34 years,2021,205,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,35 to 39 years,2021,240,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,40 to 44 years,2021,215,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,45 to 49 years,2021,170,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,50 to 54 years,2021,145,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,55 to 59 years,2021,135,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,60 to 64 years,2021,130,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,65 to 69 years,2021,100,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,65 years and over,2021,265,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,70 to 74 years,2021,80,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,75 to 79 years,2021,35,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,80 to 84 years,2021,30,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,85 to 89 years,2021,10,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,85 years and over,2021,20,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,90 to 94 years,2021,5,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,95 to 99 years,2021,0,sipiwiyiniwak Ward
Callingwood North,4070,Age & Gender,Total,100 years and over,2021,0,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,0 to 4 years,2021,380,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,0 to 14 years,2021,965,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,5 to 9 years,2021,320,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,10 to 14 years,2021,265,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,15 to 19 years,2021,260,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,15 to 64 years,2021,3675,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,20 to 24 years,2021,435,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,25 to 29 years,2021,465,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,30 to 34 years,2021,495,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,35 to 39 years,2021,460,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,40 to 44 years,2021,370,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,45 to 49 years,2021,340,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,50 to 54 years,2021,300,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,55 to 59 years,2021,290,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,60 to 64 years,2021,260,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,65 to 69 years,2021,255,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,65 years and over,2021,770,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,70 to 74 years,2021,185,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,75 to 79 years,2021,110,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,80 to 84 years,2021,105,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,85 to 89 years,2021,70,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,85 years and over,2021,115,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,90 to 94 years,2021,35,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,95 to 99 years,2021,5,sipiwiyiniwak Ward
Callingwood South,4080,Age & Gender,Total,100 years and over,2021,0,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,0 to 4 years,2021,130,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,0 to 14 years,2021,540,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,5 to 9 years,2021,200,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,10 to 14 years,2021,205,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,15 to 19 years,2021,145,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,15 to 64 years,2021,1470,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,20 to 24 years,2021,80,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,25 to 29 years,2021,80,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,30 to 34 years,2021,130,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,35 to 39 years,2021,170,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,40 to 44 years,2021,240,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,45 to 49 years,2021,210,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,50 to 54 years,2021,160,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,55 to 59 years,2021,130,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,60 to 64 years,2021,120,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,65 to 69 years,2021,95,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,65 years and over,2021,235,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,70 to 74 years,2021,70,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,75 to 79 years,2021,30,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,80 to 84 years,2021,15,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,85 to 89 years,2021,10,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,85 years and over,2021,20,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,90 to 94 years,2021,5,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,95 to 99 years,2021,0,sipiwiyiniwak Ward
Cameron Heights,4466,Age & Gender,Total,100 years and over,2021,0,sipiwiyiniwak Ward
Canon Ridge,2120,Age & Gender,Total,0 to 4 years,2021,185,Dene Ward
Canon Ridge,2120,Age & Gender,Total,0 to 14 years,2021,455,Dene Ward
Canon Ridge,2120,Age & Gender,Total,5 to 9 years,2021,165,Dene Ward
Canon Ridge,2120,Age & Gender,Total,10 to 14 years,2021,110,Dene Ward
Canon Ridge,2120,Age & Gender,Total,15 to 19 years,2021,95,Dene Ward
Canon Ridge,2120,Age & Gender,Total,15 to 64 years,2021,1500,Dene Ward
Canon Ridge,2120,Age & Gender,Total,20 to 24 years,2021,130,Dene Ward
Canon Ridge,2120,Age & Gender,Total,25 to 29 years,2021,180,Dene Ward
Canon Ridge,2120,Age & Gender,Total,30 to 34 years,2021,240,Dene Ward
Canon Ridge,2120,Age & Gender,Total,35 to 39 years,2021,205,Dene Ward
Canon Ridge,2120,Age & Gender,Total,40 to 44 years,2021,165,Dene Ward
Canon Ridge,2120,Age & Gender,Total,45 to 49 years,2021,120,Dene Ward
Canon Ridge,2120,Age & Gender,Total,50 to 54 years,2021,100,Dene Ward
Canon Ridge,2120,Age & Gender,Total,55 to 59 years,2021,130,Dene Ward
Canon Ridge,2120,Age & Gender,Total,60 to 64 years,2021,125,Dene Ward
Canon Ridge,2120,Age & Gender,Total,65 to 69 years,2021,120,Dene Ward
Canon Ridge,2120,Age & Gender,Total,65 years and over,2021,285,Dene Ward
Canon Ridge,2120,Age & Gender,Total,70 to 74 years,2021,70,Dene Ward
Canon Ridge,2120,Age & Gender,Total,75 to 79 years,2021,50,Dene Ward
Canon Ridge,2120,Age & Gender,Total,80 to 84 years,2021,35,Dene Ward
Canon Ridge,2120,Age & Gender,Total,85 to 89 years,2021,15,Dene Ward
Canon Ridge,2120,Age & Gender,Total,85 years and over,2021,15,Dene Ward
Canon Ridge,2120,Age & Gender,Total,90 to 94 years,2021,0,Dene Ward
Canon Ridge,2120,Age & Gender,Total,95 to 99 years,2021,0,Dene Ward
Canon Ridge,2120,Age & Gender,Total,100 years and over,2021,0,Dene Ward
Canora,4090,Age & Gender,Total,0 to 4 years,2021,190,Nakota Isga Ward
Canora,4090,Age & Gender,Total,0 to 14 years,2021,545,Nakota Isga Ward
Canora,4090,Age & Gender,Total,5 to 9 years,2021,170,Nakota Isga Ward
Canora,4090,Age & Gender,Total,10 to 14 years,2021,185,Nakota Isga Ward
Canora,4090,Age & Gender,Total,15 to 19 years,2021,205,Nakota Isga Ward
Canora,4090,Age & Gender,Total,15 to 64 years,2021,2555,Nakota Isga Ward
Canora,4090,Age & Gender,Total,20 to 24 years,2021,235,Nakota Isga Ward
Canora,4090,Age & Gender,Total,25 to 29 years,2021,305,Nakota Isga Ward
Canora,4090,Age & Gender,Total,30 to 34 years,2021,285,Nakota Isga Ward
Canora,4090,Age & Gender,Total,35 to 39 years,2021,280,Nakota Isga Ward
Canora,4090,Age & Gender,Total,40 to 44 years,2021,290,Nakota Isga Ward
Canora,4090,Age & Gender,Total,45 to 49 years,2021,215,Nakota Isga Ward
Canora,4090,Age & Gender,Total,50 to 54 years,2021,255,Nakota Isga Ward
Canora,4090,Age & Gender,Total,55 to 59 years,2021,260,Nakota Isga Ward
Canora,4090,Age & Gender,Total,60 to 64 years,2021,225,Nakota Isga Ward
Canora,4090,Age & Gender,Total,65 to 69 years,2021,180,Nakota Isga Ward
Canora,4090,Age & Gender,Total,65 years and over,2021,505,Nakota Isga Ward
Canora,4090,Age & Gender,Total,70 to 74 years,2021,145,Nakota Isga Ward
Canora,4090,Age & Gender,Total,75 to 79 years,2021,100,Nakota Isga Ward
Canora,4090,Age & Gender,Total,80 to 84 years,2021,40,Nakota Isga Ward
Canora,4090,Age & Gender,Total,85 to 89 years,2021,40,Nakota Isga Ward
Canora,4090,Age & Gender,Total,85 years and over,2021,45,Nakota Isga Ward
Canora,4090,Age & Gender,Total,90 to 94 years,2021,10,Nakota Isga Ward
Canora,4090,Age & Gender,Total,95 to 99 years,2021,0,Nakota Isga Ward
Canora,4090,Age & Gender,Total,100 years and over,2021,0,Nakota Isga Ward
Canossa,3080,Age & Gender,Total,0 to 4 years,2021,175,Anirniq Ward
Canossa,3080,Age & Gender,Total,0 to 14 years,2021,700,Anirniq Ward
Canossa,3080,Age & Gender,Total,5 to 9 years,2021,245,Anirniq Ward
Canossa,3080,Age & Gender,Total,10 to 14 years,2021,280,Anirniq Ward
Canossa,3080,Age & Gender,Total,15 to 19 years,2021,215,Anirniq Ward
Canossa,3080,Age & Gender,Total,15 to 64 years,2021,2240,Anirniq Ward
Canossa,3080,Age & Gender,Total,20 to 24 years,2021,200,Anirniq Ward
Canossa,3080,Age & Gender,Total,25 to 29 years,2021,240,Anirniq Ward
Canossa,3080,Age & Gender,Total,30 to 34 years,2021,195,Anirniq Ward
Canossa,3080,Age & Gender,Total,35 to 39 years,2021,245,Anirniq Ward
Canossa,3080,Age & Gender,Total,40 to 44 years,2021,250,Anirniq Ward
Canossa,3080,Age & Gender,Total,45 to 49 years,2021,240,Anirniq Ward
Canossa,3080,Age & Gender,Total,50 to 54 years,2021,255,Anirniq Ward
Canossa,3080,Age & Gender,Total,55 to 59 years,2021,215,Anirniq Ward
Canossa,3080,Age & Gender,Total,60 to 64 years,2021,185,Anirniq Ward
Canossa,3080,Age & Gender,Total,65 to 69 years,2021,105,Anirniq Ward
Canossa,3080,Age & Gender,Total,65 years and over,2021,245,Anirniq Ward
Canossa,3080,Age & Gender,Total,70 to 74 years,2021,60,Anirniq Ward
Canossa,3080,Age & Gender,Total,75 to 79 years,2021,35,Anirniq Ward
Canossa,3080,Age & Gender,Total,80 to 84 years,2021,15,Anirniq Ward
Canossa,3080,Age & Gender,Total,85 to 89 years,2021,15,Anirniq Ward
Canossa,3080,Age & Gender,Total,85 years and over,2021,20,Anirniq Ward
Canossa,3080,Age & Gender,Total,90 to 94 years,2021,5,Anirniq Ward
Canossa,3080,Age & Gender,Total,95 to 99 years,2021,0,Anirniq Ward
Canossa,3080,Age & Gender,Total,100 years and over,2021,0,Anirniq Ward
Capilano,6061,Age & Gender,Total,0 to 4 years,2021,130,Métis Ward
Capilano,6061,Age & Gender,Total,0 to 14 years,2021,370,Métis Ward
Capilano,6061,Age & Gender,Total,5 to 9 years,2021,125,Métis Ward
Capilano,6061,Age & Gender,Total,10 to 14 years,2021,115,Métis Ward
Capilano,6061,Age & Gender,Total,15 to 19 years,2021,150,Métis Ward
Capilano,6061,Age & Gender,Total,15 to 64 years,2021,1710,Métis Ward
Capilano,6061,Age & Gender,Total,20 to 24 years,2021,125,Métis Ward
Capilano,6061,Age & Gender,Total,25 to 29 years,2021,125,Métis Ward
Capilano,6061,Age & Gender,Total,30 to 34 years,2021,140,Métis Ward
Capilano,6061,Age & Gender,Total,35 to 39 years,2021,150,Métis Ward
Capilano,6061,Age & Gender,Total,40 to 44 years,2021,180,Métis Ward
Capilano,6061,Age & Gender,Total,45 to 49 years,2021,145,Métis Ward
Capilano,6061,Age & Gender,Total,50 to 54 years,2021,195,Métis Ward
Capilano,6061,Age & Gender,Total,55 to 59 years,2021,235,Métis Ward
