Neighbourhood,Neighbourhood Number,Question Type,Gender,Characteristic,Year,Value,Ward
Sherwood,4500,Visible Minority,Total,Latin American,2021,15,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Total,Multiple visible minorities,2021,10,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Total,Not a visible minority,2021,890,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Total,South Asian,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Total,Southeast Asian,2021,25,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Total,Total visible minority population,2021,300,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Total,West Asian,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Arab,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Black,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Chinese,2021,35,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Filipino,2021,100,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Japanese,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Korean,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Latin American,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Multiple visible minorities,2021,10,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Not a visible minority,2021,395,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,South Asian,2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Southeast Asian,2021,15,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,Total visible minority population,2021,195,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Sherwood,4500,Visible Minority,Women+,West Asian,2021,0,sipiwiyiniwak Ward
Sifton Park,2710,Visible Minority,Men+,Arab,2021,50,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Black,2021,225,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Chinese,2021,30,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Filipino,2021,75,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Japanese,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Korean,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Latin American,2021,35,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Multiple visible minorities,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Not a visible minority,2021,485,Dene Ward
Sifton Park,2710,Visible Minority,Men+,South Asian,2021,145,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Southeast Asian,2021,20,Dene Ward
Sifton Park,2710,Visible Minority,Men+,Total visible minority population,2021,610,Dene Ward
Sifton Park,2710,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Men+,West Asian,2021,25,Dene Ward
Sifton Park,2710,Visible Minority,Total,Arab,2021,160,Dene Ward
Sifton Park,2710,Visible Minority,Total,Black,2021,385,Dene Ward
Sifton Park,2710,Visible Minority,Total,Chinese,2021,60,Dene Ward
Sifton Park,2710,Visible Minority,Total,Filipino,2021,130,Dene Ward
Sifton Park,2710,Visible Minority,Total,Japanese,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Total,Korean,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Total,Latin American,2021,70,Dene Ward
Sifton Park,2710,Visible Minority,Total,Multiple visible minorities,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Total,Not a visible minority,2021,975,Dene Ward
Sifton Park,2710,Visible Minority,Total,South Asian,2021,255,Dene Ward
Sifton Park,2710,Visible Minority,Total,Southeast Asian,2021,25,Dene Ward
Sifton Park,2710,Visible Minority,Total,Total visible minority population,2021,1125,Dene Ward
Sifton Park,2710,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Total,West Asian,2021,35,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Arab,2021,105,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Black,2021,150,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Chinese,2021,30,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Filipino,2021,55,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Japanese,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Korean,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Latin American,2021,35,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Multiple visible minorities,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Not a visible minority,2021,485,Dene Ward
Sifton Park,2710,Visible Minority,Women+,South Asian,2021,115,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Southeast Asian,2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Women+,Total visible minority population,2021,510,Dene Ward
Sifton Park,2710,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Dene Ward
Sifton Park,2710,Visible Minority,Women+,West Asian,2021,10,Dene Ward
Silver Berry,6442,Visible Minority,Men+,Arab,2021,40,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Black,2021,125,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Chinese,2021,60,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Filipino,2021,525,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Japanese,2021,10,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Korean,2021,0,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Latin American,2021,100,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Multiple visible minorities,2021,20,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Not a visible minority,2021,1140,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,South Asian,2021,2100,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Southeast Asian,2021,115,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,Total visible minority population,2021,3130,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,"Visible minority, n.i.e.",2021,35,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Men+,West Asian,2021,0,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Arab,2021,75,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Black,2021,255,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Chinese,2021,125,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Filipino,2021,1125,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Japanese,2021,10,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Korean,2021,0,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Latin American,2021,160,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Multiple visible minorities,2021,45,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Not a visible minority,2021,2385,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,South Asian,2021,4045,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Southeast Asian,2021,225,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,Total visible minority population,2021,6175,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,"Visible minority, n.i.e.",2021,85,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Total,West Asian,2021,0,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Arab,2021,35,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Black,2021,130,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Chinese,2021,65,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Filipino,2021,590,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Japanese,2021,0,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Korean,2021,0,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Latin American,2021,65,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Multiple visible minorities,2021,30,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Not a visible minority,2021,1245,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,South Asian,2021,1950,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Southeast Asian,2021,110,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,Total visible minority population,2021,3045,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,"Visible minority, n.i.e.",2021,50,Sspomitapi Ward
Silver Berry,6442,Visible Minority,Women+,West Asian,2021,0,Sspomitapi Ward
Skyrattler,5460,Visible Minority,Men+,Arab,2021,20,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Black,2021,90,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Chinese,2021,70,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Filipino,2021,25,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Japanese,2021,10,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Korean,2021,20,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Latin American,2021,10,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Multiple visible minorities,2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Not a visible minority,2021,625,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,South Asian,2021,90,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Southeast Asian,2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,Total visible minority population,2021,345,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Men+,West Asian,2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Arab,2021,40,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Black,2021,185,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Chinese,2021,135,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Filipino,2021,70,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Japanese,2021,25,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Korean,2021,65,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Latin American,2021,50,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Multiple visible minorities,2021,10,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Not a visible minority,2021,1385,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,South Asian,2021,165,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Southeast Asian,2021,10,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,Total visible minority population,2021,755,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Total,West Asian,2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Arab,2021,20,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Black,2021,90,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Chinese,2021,70,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Filipino,2021,45,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Japanese,2021,20,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Korean,2021,50,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Latin American,2021,35,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Multiple visible minorities,2021,10,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Not a visible minority,2021,760,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,South Asian,2021,80,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Southeast Asian,2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,Total visible minority population,2021,415,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Ipiihkoohkanipiaohtsi Ward
Skyrattler,5460,Visible Minority,Women+,West Asian,2021,0,Ipiihkoohkanipiaohtsi Ward
South Terwillegar,5642,Visible Minority,Men+,Arab,2021,180,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Black,2021,245,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Chinese,2021,580,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Filipino,2021,210,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Japanese,2021,0,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Korean,2021,225,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Latin American,2021,125,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Multiple visible minorities,2021,60,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Not a visible minority,2021,2295,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,South Asian,2021,575,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Southeast Asian,2021,30,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,Total visible minority population,2021,2315,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,"Visible minority, n.i.e.",2021,10,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Men+,West Asian,2021,70,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Arab,2021,330,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Black,2021,490,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Chinese,2021,1255,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Filipino,2021,520,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Japanese,2021,10,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Korean,2021,450,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Latin American,2021,280,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Multiple visible minorities,2021,95,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Not a visible minority,2021,4615,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,South Asian,2021,1155,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Southeast Asian,2021,65,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,Total visible minority population,2021,4845,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,"Visible minority, n.i.e.",2021,35,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Total,West Asian,2021,150,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Arab,2021,150,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Black,2021,250,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Chinese,2021,670,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Filipino,2021,315,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Japanese,2021,0,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Korean,2021,230,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Latin American,2021,155,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Multiple visible minorities,2021,35,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Not a visible minority,2021,2325,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,South Asian,2021,575,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Southeast Asian,2021,35,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,Total visible minority population,2021,2530,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,"Visible minority, n.i.e.",2021,30,pihêsiwin Ward
South Terwillegar,5642,Visible Minority,Women+,West Asian,2021,75,pihêsiwin Ward
Spruce Avenue,1230,Visible Minority,Men+,Arab,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Black,2021,135,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Chinese,2021,20,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Filipino,2021,25,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Japanese,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Korean,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Latin American,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Multiple visible minorities,2021,25,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Not a visible minority,2021,640,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,South Asian,2021,25,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Southeast Asian,2021,30,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,Total visible minority population,2021,255,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Men+,West Asian,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Arab,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Black,2021,225,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Chinese,2021,35,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Filipino,2021,110,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Japanese,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Korean,2021,20,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Latin American,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Multiple visible minorities,2021,45,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Not a visible minority,2021,1150,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,South Asian,2021,65,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Southeast Asian,2021,70,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,Total visible minority population,2021,575,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Total,West Asian,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Arab,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Black,2021,95,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Chinese,2021,15,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Filipino,2021,85,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Japanese,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Korean,2021,10,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Latin American,2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Multiple visible minorities,2021,25,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Not a visible minority,2021,505,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,South Asian,2021,40,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Southeast Asian,2021,35,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,Total visible minority population,2021,315,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,O-day'min Ward
Spruce Avenue,1230,Visible Minority,Women+,West Asian,2021,0,O-day'min Ward
Starling,4474,Visible Minority,Men+,Arab,2021,15,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Black,2021,40,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Chinese,2021,25,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Filipino,2021,50,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Japanese,2021,0,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Korean,2021,0,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Latin American,2021,30,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Multiple visible minorities,2021,0,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,Not a visible minority,2021,770,Nakota Isga Ward
Starling,4474,Visible Minority,Men+,South Asian,2021,50,Nakota Isga Ward
